ORDER NUMBER,QUANTITY ORDERED,PRICE EACH,SALES,ORDER LINE NUMBER,ORDER DATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,MONTH-YEAR,PRODUCT LINE,MSRP,PRODUCT CODE,CUSTOMER NAME,PHONE,ADDRESS LINE1,ADDRESS LINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACT LAST NAME,CONTACT FIRST NAME,DEALSIZE
10103,45,$75.63,"$3,403.35",7,1/29/2003,Shipped,1,1,2003,2003-01,Trucks and Buses,64,S32_3522,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10113,23,$68.52,"$1,575.96",1,3/26/2003,Shipped,1,3,2003,2003-03,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10126,26,$62.70,"$1,630.20",7,5/28/2003,Shipped,2,5,2003,2003-05,Trucks and Buses,64,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart?,Small
10140,28,$60.76,"$1,701.28",7,7/24/2003,Shipped,3,7,2003,2003-07,Trucks and Buses,64,S32_3522,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10150,49,$58.18,"$2,850.82",4,9/19/2003,Shipped,3,9,2003,2003-09,Trucks and Buses,64,S32_3522,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10164,49,$54.94,"$2,692.06",5,10/21/2003,Resolved,4,10,2003,2003-10,Trucks and Buses,64,S32_3522,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
10175,29,$74.98,"$2,174.42",12,11-06-2003,Shipped,4,11,2003,2003-11,Trucks and Buses,64,S32_3522,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10183,49,$64.64,"$3,167.36",4,11/13/2003,Shipped,4,11,2003,2003-11,Trucks and Buses,64,S32_3522,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium
10194,39,$54.94,"$2,142.66",7,11/25/2003,Shipped,4,11,2003,2003-11,Trucks and Buses,64,S32_3522,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10206,36,$58.82,"$2,117.52",2,12-05-2003,Shipped,4,12,2003,2003-12,Trucks and Buses,64,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10217,39,$62.05,"$2,419.95",7,02-04-2004,Shipped,1,2,2004,2004-02,Trucks and Buses,64,S32_3522,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10229,30,$73.04,"$2,191.20",12,03-11-2004,Shipped,1,3,2004,2004-03,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10245,44,$69.16,"$3,043.04",5,05-04-2004,Shipped,2,5,2004,2004-05,Trucks and Buses,64,S32_3522,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium
10258,20,$61.41,"$1,228.20",2,6/15/2004,Shipped,2,6,2004,2004-06,Trucks and Buses,64,S32_3522,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10270,21,$63.35,"$1,330.35",5,7/19/2004,Shipped,3,7,2004,2004-07,Trucks and Buses,64,S32_3522,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10281,36,$77.57,"$2,792.52",12,8/19/2004,Shipped,3,8,2004,2004-08,Trucks and Buses,64,S32_3522,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10291,32,$71.75,"$2,296.00",7,09-08-2004,Shipped,3,9,2004,2004-09,Trucks and Buses,64,S32_3522,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10304,36,$73.04,"$2,629.44",2,10-11-2004,Shipped,4,10,2004,2004-10,Trucks and Buses,64,S32_3522,Auto Assoc. & Cie.,30598555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10313,34,$56.24,"$1,912.16",10,10/22/2004,Shipped,4,10,2004,2004-10,Trucks and Buses,64,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10324,48,$100.00,"$4,800.00",4,11-05-2004,Shipped,4,11,2004,2004-11,Trucks and Buses,64,S32_3522,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Large
10333,33,$73.69,"$2,431.77",4,11/18/2004,Shipped,4,11,2004,2004-11,Trucks and Buses,64,S32_3522,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10348,31,$100.00,"$3,100.00",5,11-01-2004,Shipped,4,11,2004,2004-11,Trucks and Buses,64,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart?,Medium
10358,36,$100.00,"$3,600.00",2,12-10-2004,Shipped,4,12,2004,2004-12,Trucks and Buses,64,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10370,25,$100.00,"$2,500.00",3,1/20/2005,Shipped,1,1,2005,2005-01,Trucks and Buses,64,S32_3522,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10382,48,$100.00,"$4,800.00",8,2/17/2005,Shipped,1,2,2005,2005-02,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10411,27,$69.16,"$1,867.32",5,05-01-2005,Shipped,2,5,2005,2005-05,Trucks and Buses,64,S32_3522,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small
10424,44,$61.41,"$2,702.04",2,5/31/2005,In Process,2,5,2005,2005-05,Trucks and Buses,64,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10106,33,$72.92,"$2,406.36",5,2/17/2003,Shipped,1,2,2003,2003-02,Vintage Cars,68,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10120,29,$72.23,"$2,094.67",11,4/29/2003,Shipped,2,4,2003,2003-04,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10133,49,$57.10,"$2,797.90",6,6/27/2003,Shipped,2,6,2003,2003-06,Vintage Cars,68,S32_4289,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10144,20,$81.86,"$1,637.20",1,8/13/2003,Shipped,3,8,2003,2003-08,Vintage Cars,68,S32_4289,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small
10168,31,$73.61,"$2,281.91",12,10/28/2003,Shipped,4,10,2003,2003-10,Vintage Cars,68,S32_4289,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10210,39,$59.16,"$2,307.24",10,01-12-2004,Shipped,1,1,2004,2004-01,Vintage Cars,68,S32_4289,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,20,$66.04,"$1,320.80",12,2/20/2004,Shipped,1,2,2004,2004-02,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10235,34,$77.73,"$2,642.82",6,04-02-2004,Shipped,2,4,2004,2004-04,Vintage Cars,68,S32_4289,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,50,$61.22,"$3,061.00",7,05-11-2004,Shipped,2,5,2004,2004-05,Vintage Cars,68,S32_4289,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10262,40,$79.11,"$3,164.40",2,6/24/2004,Cancelled,2,6,2004,2004-06,Vintage Cars,68,S32_4289,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10275,28,$63.97,"$1,791.16",12,7/23/2004,Shipped,3,7,2004,2004-07,Vintage Cars,68,S32_4289,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10284,50,$81.86,"$4,093.00",4,8/21/2004,Shipped,3,8,2004,2004-08,Vintage Cars,68,S32_4289,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
10297,28,$79.80,"$2,234.40",7,9/16/2004,Shipped,3,9,2004,2004-09,Vintage Cars,68,S32_4289,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
10308,46,$66.04,"$3,037.84",10,10/15/2004,Shipped,4,10,2004,2004-10,Vintage Cars,68,S32_4289,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium
10316,24,$59.16,"$1,419.84",2,11-01-2004,Shipped,4,11,2004,2004-11,Vintage Cars,68,S32_4289,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,24,$81.17,"$1,948.08",5,11-12-2004,Shipped,4,11,2004,2004-11,Vintage Cars,68,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10340,39,$59.16,"$2,307.24",3,11/24/2004,Shipped,4,11,2004,2004-11,Vintage Cars,68,S32_4289,Enaco Distributors,(93) 203 4555,"Rambla de Catalu?, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small
10353,40,$44.51,"$1,780.40",7,12-04-2004,Shipped,4,12,2004,2004-12,Vintage Cars,68,S32_4289,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Small
10361,49,$72.33,"$3,544.17",2,12/17/2004,Shipped,4,12,2004,2004-12,Vintage Cars,68,S32_4289,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10375,44,$82.26,"$3,619.44",4,02-03-2005,Shipped,1,2,2005,2005-02,Vintage Cars,68,S32_4289,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10388,35,$100.00,"$3,500.00",8,03-03-2005,Shipped,1,3,2005,2005-03,Vintage Cars,68,S32_4289,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium
10398,22,$67.41,"$1,483.02",4,3/30/2005,Shipped,1,3,2005,2005-03,Vintage Cars,68,S32_4289,Reims Collectables,26471555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10401,62,$77.73,"$4,819.26",6,04-03-2005,On Hold,2,4,2005,2005-04,Vintage Cars,68,S32_4289,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Medium
10416,26,$61.22,"$1,591.72",7,05-10-2005,Shipped,2,5,2005,2005-05,Vintage Cars,68,S32_4289,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10108,31,$100.00,"$3,100.00",16,03-03-2003,Shipped,1,3,2003,2003-03,Motorcycles,102,S32_4485,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10121,25,$86.74,"$2,168.50",3,05-07-2003,Shipped,2,5,2003,2003-05,Motorcycles,102,S32_4485,Reims Collectables,26471555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10135,30,$89.80,"$2,694.00",17,07-02-2003,Shipped,3,7,2003,2003-07,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10145,27,$100.00,"$2,700.00",4,8/25/2003,Shipped,3,8,2003,2003-08,Motorcycles,102,S32_4485,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10159,23,$100.00,"$2,300.00",12,10-10-2003,Shipped,4,10,2003,2003-10,Motorcycles,102,S32_4485,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small
10169,34,$100.00,"$3,400.00",12,11-04-2003,Shipped,4,11,2003,2003-11,Motorcycles,102,S32_4485,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10180,22,$100.00,"$2,200.00",7,11-11-2003,Shipped,4,11,2003,2003-11,Motorcycles,102,S32_4485,Daedalus Designs Imports,20161555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small
10190,42,$85.72,"$3,600.24",4,11/19/2003,Shipped,4,11,2003,2003-11,Motorcycles,102,S32_4485,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10211,37,$100.00,"$3,700.00",12,1/15/2004,Shipped,1,1,2004,2004-01,Motorcycles,102,S32_4485,Auto Canal Petit,(1) 47556555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10224,30,$100.00,"$3,000.00",5,2/21/2004,Shipped,1,2,2004,2004-02,Motorcycles,102,S32_4485,Daedalus Designs Imports,20161555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium
10237,27,$100.00,"$2,700.00",5,04-05-2004,Shipped,2,4,2004,2004-04,Motorcycles,102,S32_4485,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium
10252,25,$100.00,"$2,500.00",9,5/26/2004,Shipped,2,5,2004,2004-05,Motorcycles,102,S32_4485,Auto Canal Petit,(1) 47556555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small
10264,34,$97.97,"$3,330.98",7,6/30/2004,Shipped,2,6,2004,2004-06,Motorcycles,102,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10276,38,$100.00,"$3,800.00",13,08-02-2004,Shipped,3,8,2004,2004-08,Motorcycles,102,S32_4485,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Medium
10285,26,$100.00,"$2,600.00",4,8/27/2004,Shipped,3,8,2004,2004-08,Motorcycles,102,S32_4485,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small
10299,38,$100.00,"$3,800.00",7,9/30/2004,Shipped,3,9,2004,2004-09,Motorcycles,102,S32_4485,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10309,50,$84.70,"$4,235.00",3,10/15/2004,Shipped,4,10,2004,2004-10,Motorcycles,102,S32_4485,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10319,22,$100.00,"$2,200.00",8,11-03-2004,Shipped,4,11,2004,2004-11,Motorcycles,102,S32_4485,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Small
10331,32,$100.00,"$3,200.00",4,11/17/2004,Shipped,4,11,2004,2004-11,Motorcycles,102,S32_4485,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium
10341,31,$71.02,"$2,201.62",4,11/24/2004,Shipped,4,11,2004,2004-11,Motorcycles,102,S32_4485,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10355,40,$100.00,"$4,000.00",5,12-07-2004,Shipped,4,12,2004,2004-12,Motorcycles,102,S32_4485,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10365,22,$100.00,"$2,200.00",3,01-07-2005,Shipped,1,1,2005,2005-01,Motorcycles,102,S32_4485,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium
10375,41,$100.00,"$4,100.00",15,02-03-2005,Shipped,1,2,2005,2005-02,Motorcycles,102,S32_4485,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10390,45,$48.98,"$2,204.10",12,03-04-2005,Shipped,1,3,2005,2005-03,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10403,45,$100.00,"$4,500.00",5,04-08-2005,Shipped,2,4,2005,2005-04,Motorcycles,102,S32_4485,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10106,39,$40.15,"$1,565.85",6,2/17/2003,Shipped,1,2,2003,2003-02,Vintage Cars,43,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10120,49,$50.62,"$2,480.38",12,4/29/2003,Shipped,2,4,2003,2003-04,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10133,27,$50.19,"$1,355.13",7,6/27/2003,Shipped,2,6,2003,2003-06,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10143,34,$36.66,"$1,246.44",1,08-10-2003,Shipped,3,8,2003,2003-08,Vintage Cars,43,S50_1341,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10156,20,$41.02,$820.40,1,10-08-2003,Shipped,4,10,2003,2003-10,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10168,48,$51.93,"$2,492.64",13,10/28/2003,Shipped,4,10,2003,2003-10,Vintage Cars,43,S50_1341,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10199,29,$38.40,"$1,113.60",1,12-01-2003,Shipped,4,12,2003,2003-12,Vintage Cars,43,S50_1341,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Small
10210,43,$41.02,"$1,763.86",11,01-12-2004,Shipped,1,1,2004,2004-01,Vintage Cars,43,S50_1341,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,41,$46.26,"$1,896.66",13,2/20/2004,Shipped,1,2,2004,2004-02,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10235,41,$35.35,"$1,449.35",7,04-02-2004,Shipped,2,4,2004,2004-04,Vintage Cars,43,S50_1341,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,36,$51.93,"$1,869.48",8,05-11-2004,Shipped,2,5,2004,2004-05,Vintage Cars,43,S50_1341,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10262,49,$37.97,"$1,860.53",3,6/24/2004,Cancelled,2,6,2004,2004-06,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10275,38,$45.39,"$1,724.82",13,7/23/2004,Shipped,3,7,2004,2004-07,Vintage Cars,43,S50_1341,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10284,33,$51.93,"$1,713.69",5,8/21/2004,Shipped,3,8,2004,2004-08,Vintage Cars,43,S50_1341,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,26,$48.44,"$1,259.44",1,9/15/2004,Shipped,3,9,2004,2004-09,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10308,47,$43.64,"$2,051.08",11,10/15/2004,Shipped,4,10,2004,2004-10,Vintage Cars,43,S50_1341,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10316,34,$47.57,"$1,617.38",3,11-01-2004,Shipped,4,11,2004,2004-11,Vintage Cars,43,S50_1341,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,34,$51.93,"$1,765.62",7,11-12-2004,Shipped,4,11,2004,2004-11,Vintage Cars,43,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10340,40,$50.62,"$2,024.80",4,11/24/2004,Shipped,4,11,2004,2004-11,Vintage Cars,43,S50_1341,Enaco Distributors,(93) 203 4555,"Rambla de Catalu?, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small
10353,40,$82.21,"$3,288.40",8,12-04-2004,Shipped,4,12,2004,2004-12,Vintage Cars,43,S50_1341,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium
10361,33,$82.59,"$2,725.47",3,12/17/2004,Shipped,4,12,2004,2004-12,Vintage Cars,43,S50_1341,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10375,49,$65.80,"$3,224.20",5,02-03-2005,Shipped,1,2,2005,2005-02,Vintage Cars,43,S50_1341,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10388,27,$100.00,"$2,700.00",1,03-03-2005,Shipped,1,3,2005,2005-03,Vintage Cars,43,S50_1341,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium
10398,49,$36.66,"$1,796.34",5,3/30/2005,Shipped,1,3,2005,2005-03,Vintage Cars,43,S50_1341,Reims Collectables,26471555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10401,56,$35.35,"$1,979.60",7,04-03-2005,On Hold,2,4,2005,2005-04,Vintage Cars,43,S50_1341,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small
10416,37,$51.93,"$1,921.41",8,05-10-2005,Shipped,2,5,2005,2005-05,Vintage Cars,43,S50_1341,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10104,33,$100.00,"$3,300.00",7,1/31/2003,Shipped,1,1,2003,2003-01,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10115,27,$100.00,"$2,700.00",3,04-04-2003,Shipped,2,4,2003,2003-04,Trucks and Buses,115,S50_1392,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small
10127,46,$100.00,"$4,600.00",9,06-03-2003,Shipped,2,6,2003,2003-06,Trucks and Buses,115,S50_1392,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium
10141,44,$100.00,"$4,400.00",3,08-01-2003,Shipped,3,8,2003,2003-08,Trucks and Buses,115,S50_1392,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10151,26,$100.00,"$2,600.00",1,9/21/2003,Shipped,3,9,2003,2003-09,Trucks and Buses,115,S50_1392,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10165,48,$94.92,"$4,556.16",10,10/22/2003,Shipped,4,10,2003,2003-10,Trucks and Buses,115,S50_1392,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10176,23,$100.00,"$2,300.00",9,11-06-2003,Shipped,4,11,2003,2003-11,Trucks and Buses,115,S50_1392,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
